vehicle_type,age,OpModeID,meanBaseRate_TotalEnergy_(KJ/hr),meanBaseRate_CO2_(g/hr),meanBaseRate_NOX_(g/hr),meanBaseRate_CO_(g/hr),meanBaseRate_HC_(g/hr),meanBaseRate_PM_(g/hr),meanBaseRate_PM_2.5_(g/hr)
1,18,33,133259,9576.879863,24.4348,209.726,14.4179,,
1,18,35,211738,15216.90384,79.6675,340.026,18.8867,,
1,18,37,275282,19783.59918,116.014,439.397,23.1698,,
1,18,38,358870,25790.78994,155.951,830.947,31.6025,,
1,18,39,477541,34319.2789,240.703,1320.56,83.1682,,
1,18,40,611121,43919.22796,321.466,3495.07,107.034,,
1,19,0,51261.2,3683.97147,4.44515,115.733,12.2574,,
1,19,1,44816.5,3220.812376,5.74774,152.643,10.4849,,
1,19,11,69060.9,4963.17654,8.42579,119.228,10.8361,,
1,19,12,91408.3,6569.209642,17.5115,211.699,14.1997,,
1,19,13,137006,9846.164256,36.1966,291.695,17.8657,,
1,19,14,178274,12811.95777,61.8394,408.455,21.2789,,
1,19,15,218963,15736.14049,93.7637,478.803,25.5993,,
1,19,16,277463,19940.34037,126.22,544.705,32.166,,
1,19,21,86580.5,6222.251758,21.5814,207.893,15.1792,,
1,19,22,105831,7605.720986,24.4189,204.066,14.6475,,
1,19,23,136925,9840.343056,40.2829,281.287,17.1289,,
1,19,24,178721,12844.08217,67.3278,386.342,21.7089,,
1,19,25,227928,16380.42514,96.1547,471.574,23.3299,,
1,19,27,301360,21657.73806,154.84,676.322,32.1999,,
1,19,28,405425,29136.54251,214.068,1035.66,42.9875,,
1,19,29,554669,39862.21101,272.191,1965.78,62.8086,,
1,19,30,693763,49858.43286,515.955,6935.09,144.448,,
1,19,33,135152,9712.92346,24.4348,209.726,14.4179,,
1,19,35,214683,15428.55117,79.6675,340.026,18.8867,,
1,19,37,279321,20073.86863,116.014,439.397,23.1698,,
1,19,38,364387,26187.27833,155.951,830.947,31.6025,,
1,19,39,485295,34876.53302,240.703,1320.56,83.1682,,
1,19,40,621564,44669.73154,321.466,3495.07,107.034,,
1,20,0,49149.7,3532.225007,5.03312,132.43,14.3918,,
1,20,1,43258.8,3108.865672,6.50801,174.664,12.3107,,
1,20,11,66968.2,4812.781171,9.54028,136.429,12.7231,,
1,20,12,89237.7,6413.215859,19.8277,242.241,16.6723,,
1,20,13,133575,9599.58973,40.9844,333.778,20.9767,,
1,20,14,174032,12507.09938,70.019,467.383,24.9842,,
1,20,15,213824,15366.8177,106.166,547.88,30.057,,
1,20,16,270222,19419.95385,142.915,623.29,37.7672,,
1,20,21,84126.1,6045.862216,24.436,237.886,17.8224,,
1,20,22,103250,7420.233124,27.6488,233.507,17.1981,,
1,20,23,133601,9601.458263,45.6112,321.869,20.1116,,
1,20,24,174358,12530.52791,76.2333,442.08,25.4891,,
1,20,25,222321,15977.46875,108.873,539.608,27.3924,,
1,20,27,292477,21019.34647,175.321,773.895,37.807,,
1,20,28,393224,28259.69734,242.383,1185.07,50.4731,,
1,20,29,538169,38676.41104,308.194,2249.39,73.7458,,
1,20,30,675300,48531.55863,584.201,7935.62,169.602,,
1,20,33,131902,9479.3568,27.6668,239.984,16.9286,,
1,20,35,209528,15058.07851,90.2052,389.082,22.1755,,
1,20,37,272335,19571.80812,131.36,502.789,27.2044,,
1,20,38,354717,25492.32768,176.579,950.828,37.1056,,
1,20,39,472226,33937.30758,272.541,1511.08,97.6506,,
1,20,40,602589,43306.06158,363.987,3999.31,125.673,,
1,21,0,55065.3,3957.359448,5.03312,132.43,14.3918,,
1,21,1,50601.3,3636.546658,6.50801,174.664,12.3107,,
1,21,11,73175.9,5258.907865,9.54028,136.429,12.7231,,
1,21,12,98254,7061.187268,19.8277,242.241,16.6723,,
1,21,13,140973,10131.25931,40.9844,333.778,20.9767,,
1,21,14,181133,13017.42457,70.019,467.383,24.9842,,
1,21,15,221129,15891.80369,106.166,547.88,30.057,,
1,21,16,274802,19749.10318,142.915,623.29,37.7672,,
1,21,21,95895.6,6891.696926,24.436,237.886,17.8224,,
1,21,22,112138,8058.98404,27.6488,233.507,17.1981,,
1,21,23,139956,10058.17092,45.6112,321.869,20.1116,,
1,21,24,180928,13002.6919,76.2333,442.08,25.4891,,
1,21,25,228859,16447.333,108.873,539.608,27.3924,,
1,21,27,282270,20285.80343,175.321,773.895,37.807,,
1,21,28,383507,27561.36896,242.383,1185.07,50.4731,,
1,21,29,518341,37251.43882,308.194,2249.39,73.7458,,
1,21,30,619125,44494.44875,584.201,7935.62,169.602,,
1,21,33,143848,10337.87598,27.6668,239.984,16.9286,,
1,21,35,226703,16292.38847,90.2052,389.082,22.1755,,
1,21,37,288376,20724.62128,131.36,502.789,27.2044,,
1,21,38,368521,26484.37512,176.579,950.828,37.1056,,
1,21,39,482148,34650.36862,272.541,1511.08,97.6506,,
1,21,40,574125,41260.44884,363.987,3999.31,125.673,,
1,22,0,55206,3967.471088,5.72427,148.503,24.3303,,
1,22,1,50186.5,3606.736365,9.20795,184.31,18.023,,
1,22,11,72614.6,5218.569106,10.3759,176.53,19.7641,,
1,22,12,97211.4,6986.259083,20.9282,278.047,23.7151,,
1,22,13,139666,10037.32958,41.8248,437.231,30.2914,,
1,22,14,179509,12900.7131,70.3451,636.103,36.9329,,
1,22,15,219125,15747.78289,103.524,795.873,43.7638,,
1,22,16,271995,19547.37345,143.5,949.34,51.6533,,
1,22,21,95405.6,6856.48226,23.6424,308.022,29.3136,,
1,22,22,111300,7998.759775,27.3442,325.176,26.28,,
1,22,23,139000,9989.466385,42.2776,449.819,31.3636,,
1,22,24,179598,12907.10924,72.9664,661.514,40.461,,
1,22,25,227543,16352.75647,105.503,820.689,45.9996,,
1,22,27,280197,20136.82383,163.001,1458.66,63.739,,
1,22,28,383337,27549.15162,217.703,2450.38,87.8548,,
1,22,29,517027,37157.00602,256.63,3229.3,114.523,,
1,22,30,619829,44545.04288,330.079,4118.74,166.638,,
1,22,33,143353,10302.30198,33.3614,303.814,29.242,,
1,22,35,226283,16262.20448,103.538,604.501,37.9393,,
1,22,37,287356,20651.31728,148.408,813.03,44.893,,
1,22,38,367290,26395.90726,189.764,1352.7,58.7968,,
1,22,39,480567,34536.74743,296.802,2247.38,90.0349,,
1,22,40,575682,41372.34523,369.98,5520.18,182,,
1,23,0,54699.1,3931.041876,5.72427,148.503,24.3303,,
1,23,1,49674.9,3569.969379,9.20795,184.31,18.023,,
1,23,11,71997.4,5174.213001,10.3759,176.53,19.7641,,
1,23,12,96326.5,6922.664272,20.9282,278.047,23.7151,,
1,23,13,138234,9934.41652,41.8248,437.231,30.2914,,
1,23,14,177674,12768.83777,70.3451,636.103,36.9329,,
1,23,15,216731,15575.73409,103.524,795.873,43.7638,,
1,23,16,268141,19270.39932,143.5,949.34,51.6533,,
1,23,21,94615.5,6799.700408,23.6424,308.022,29.3136,,
1,23,22,110396,7933.79231,27.3442,325.176,26.28,,
1,23,23,137794,9902.795188,42.2776,449.819,31.3636,,
1,23,24,177788,12777.03057,72.9664,661.514,40.461,,
1,23,25,225126,16179.05474,105.503,820.689,45.9996,,
1,23,27,278631,20024.28064,163.001,1458.66,63.739,,
1,23,28,380215,27324.7839,217.703,2450.38,87.8548,,
1,23,29,512176,36808.38083,256.63,3229.3,114.523,,
1,23,30,615204,44212.65955,330.079,4118.74,166.638,,
1,23,33,142312,10227.48878,33.3614,303.814,29.242,,
1,23,35,224649,16144.77435,103.538,604.501,37.9393,,
1,23,37,284855,20471.57876,148.408,813.03,44.893,,
1,23,38,363548,26126.9822,189.764,1352.7,58.7968,,
1,23,39,474289,34085.56851,296.802,2247.38,90.0349,,
1,23,40,571084,41041.90231,369.98,5520.18,182,,
1,24,0,55295.9,3973.931901,5.72427,148.503,24.3303,,
1,24,1,50505.5,3629.661831,9.20795,184.31,18.023,,
1,24,11,72741.6,5227.696173,10.3759,176.53,19.7641,,
1,24,12,96962.4,6968.364284,20.9282,278.047,23.7151,,
1,24,13,138769,9972.865186,41.8248,437.231,30.2914,,
1,24,14,178143,12802.54324,70.3451,636.103,36.9329,,
1,24,15,217289,15615.83569,103.524,795.873,43.7638,,
1,24,16,268419,19290.37826,143.5,949.34,51.6533,,
1,24,21,95385.6,6855.044927,23.6424,308.022,29.3136,,
1,24,22,111015,7978.277775,27.3442,325.176,26.28,,
1,24,23,138396,9946.05892,42.2776,449.819,31.3636,,
1,24,24,178034,12794.70977,72.9664,661.514,40.461,,
1,24,25,225542,16208.95128,105.503,820.689,45.9996,,
1,24,27,280826,20182.02796,163.001,1458.66,63.739,,
1,24,28,380787,27365.89163,217.703,2450.38,87.8548,,
1,24,29,511532,36762.0987,256.63,3229.3,114.523,,
1,24,30,616496,44305.51128,330.079,4118.74,166.638,,
1,24,33,142974,10275.06451,33.3614,303.814,29.242,,
1,24,35,225620,16214.55688,103.538,604.501,37.9393,,
1,24,37,285426,20512.61462,148.408,813.03,44.893,,
1,24,38,363111,26095.57646,189.764,1352.7,58.7968,,
1,24,39,471563,33889.65998,296.802,2247.38,90.0349,,
1,24,40,571579,41077.47631,369.98,5520.18,182,,
1,25,0,56824.8,4083.808845,5.72427,148.503,24.3303,,
1,25,1,51659.2,3712.574402,9.20795,184.31,18.023,,
1,25,11,73903,5311.162117,10.3759,176.53,19.7641,,
1,25,12,98098,7049.976068,20.9282,278.047,23.7151,,
1,25,13,140227,10077.64678,41.8248,437.231,30.2914,,
1,25,14,179946,12932.11884,70.3451,636.103,36.9329,,
1,25,15,218933,15733.98449,103.524,795.873,43.7638,,
1,25,16,270707,19454.80919,143.5,949.34,51.6533,,
1,25,21,96574,6940.451271,23.6424,308.022,29.3136,,
1,25,22,112347,8074.004173,27.3442,325.176,26.28,,
1,25,23,140052,10065.07012,42.2776,449.819,31.3636,,
1,25,24,179582,12905.95937,72.9664,661.514,40.461,,
1,25,25,227182,16326.81261,105.503,820.689,45.9996,,
1,25,27,282957,20335.17583,163.001,1458.66,63.739,,
1,25,28,385290,27689.50722,217.703,2450.38,87.8548,,
1,25,29,517598,37198.04189,256.63,3229.3,114.523,,
1,25,30,623163,44784.64634,330.079,4118.74,166.638,,
1,25,33,144571,10389.83557,33.3614,303.814,29.242,,
1,25,35,227512,16350.52861,103.538,604.501,37.9393,,
1,25,37,288315,20720.23742,148.408,813.03,44.893,,
1,25,38,366890,26367.16059,189.764,1352.7,58.7968,,
1,25,39,478037,34354.92477,296.802,2247.38,90.0349,,
1,25,40,581162,41766.17456,369.98,5520.18,182,,
1,26,0,68037.3,4889.613822,6.14249,258.644,33.5903,,
1,26,1,59024.7,4241.90832,9.54612,346.589,27.3306,,
1,26,11,82074.5,5898.420567,10.6201,278.708,24.8672,,
1,26,12,105545,7585.16712,21.5129,390.344,29.6668,,
1,26,13,152663,10971.38062,44.4662,591.509,37.6544,,
1,26,14,197221,14173.61547,80.1552,828.003,46.3216,,
1,26,15,239232,17192.80592,124.138,1041.75,53.8143,,
1,26,16,301085,21637.97472,167.374,1242.52,61.7662,,
1,26,21,108317,7784.381514,24.9217,408.952,35.8299,,
1,26,22,122060,8772.045086,28.4807,508.073,36.8391,,
1,26,23,154783,11123.73795,45.4601,701.362,42.6126,,
1,26,24,202738,14570.10386,81.2558,1061.31,54.5975,,
1,26,25,254190,18267.78749,126.517,1394.41,62.5089,,
1,26,27,319349,22950.54749,190.789,2245.38,85.7991,,
1,26,28,437205,31420.46511,230.884,4152.27,122.134,,
1,26,29,585742,42095.32388,261.79,5245.49,171.259,,
1,26,30,706428,50768.62417,262.943,7246.46,244.933,,
1,26,33,170742,12270.65805,37.403,472.522,40.2614,,
1,26,35,257623,18514.50575,124.607,981.009,52.9225,,
1,26,37,326737,23481.49841,183.563,1274.88,60.219,,
1,26,38,414823,29811.94543,219.274,2038.85,76.262,,
1,26,39,541480,38914.36157,269.921,2932.05,115.117,,
1,26,40,668181,48019.93985,286.272,4745.16,178.644,,
1,27,0,68981.9,4957.499074,6.14249,258.644,33.5903,,
1,27,1,59691.6,4289.836199,9.54612,346.589,27.3306,,
1,27,11,83171.9,5977.287045,10.6201,278.708,24.8672,,
1,27,12,106531,7656.027651,21.5129,390.344,29.6668,,
1,27,13,154203,11082.05529,44.4662,591.509,37.6544,,
1,27,14,199126,14310.52146,80.1552,828.003,46.3216,,
1,27,15,241671,17368.08871,124.138,1041.75,53.8143,,
1,27,16,303822,21834.67378,167.374,1242.52,61.7662,,
1,27,21,109660,7880.898445,24.9217,408.952,35.8299,,
1,27,22,123303,8861.37535,28.4807,508.073,36.8391,,
1,27,23,156333,11235.13128,45.4601,701.362,42.6126,,
1,27,24,204720,14712.54359,81.2558,1061.31,54.5975,,
1,27,25,256787,18454.42521,126.517,1394.41,62.5089,,
1,27,27,322159,23152.49281,190.789,2245.38,85.7991,,
1,27,28,441746,31746.81164,230.884,4152.27,122.134,,
1,27,29,590459,42434.31894,261.79,5245.49,171.259,,
1,27,30,714164,51324.58469,262.943,7246.46,244.933,,
1,27,33,172449,12393.33445,37.403,472.522,40.2614,,
1,27,35,260181,18698.34067,124.607,981.009,52.9225,,
1,27,37,329610,23687.97133,183.563,1274.88,60.219,,
1,27,38,418067,30045.08089,219.274,2038.85,76.262,,
1,27,39,545563,39207.79316,269.921,2932.05,115.117,,
1,27,40,675576,48551.39383,286.272,4745.16,178.644,,
1,28,0,71464.3,5135.900882,6.14249,258.644,33.5903,,
1,28,1,62154.5,4466.836607,9.54612,346.589,27.3306,,
1,28,11,86020.6,6182.013612,10.6201,278.708,24.8672,,
1,28,12,109285,7853.948445,21.5129,390.344,29.6668,,
1,28,13,157697,11333.15741,44.4662,591.509,37.6544,,
1,28,14,203591,14631.40612,80.1552,828.003,46.3216,,
1,28,15,247174,17763.57097,124.138,1041.75,53.8143,,
1,28,16,309351,22232.02457,167.374,1242.52,61.7662,,
1,28,21,113268,8140.193371,24.9217,408.952,35.8299,,
1,28,22,125441,9015.026279,28.4807,508.073,36.8391,,
1,28,23,159217,11442.39474,45.4601,701.362,42.6126,,
1,28,24,209298,15041.54918,81.2558,1061.31,54.5975,,
1,28,25,263851,18962.09133,126.517,1394.41,62.5089,,
1,28,27,330504,23752.22013,190.789,2245.38,85.7991,,
1,28,28,456397,32799.73014,230.884,4152.27,122.134,,
1,28,29,608681,43743.8733,261.79,5245.49,171.259,,
1,28,30,737708,53016.61344,262.943,7246.46,244.933,,
1,28,33,173650,12479.64632,37.403,472.522,40.2614,,
1,28,35,265849,19105.68093,124.607,981.009,52.9225,,
1,28,37,336945,24215.11332,183.563,1274.88,60.219,,
1,28,38,427206,30701.87033,219.274,2038.85,76.262,,
1,28,39,559247,40191.2166,269.921,2932.05,115.117,,
1,28,40,696953,50087.68752,286.272,4745.16,178.644,,
1,29,0,69300.4,4980.388606,5.9139,297.077,59.96,,
1,29,1,59949,4308.334679,10.2229,328.334,34.6605,,
1,29,11,83452,5997.416898,9.84998,360.733,39.7256,,
1,29,12,106442,7649.631518,20.1148,547.891,43.5768,,
1,29,13,153909,11060.92649,35.6276,803.381,54.614,,
1,29,14,199238,14318.57053,63.137,1255.46,66.8391,,
1,29,15,241857,17381.45591,97.685,1595.68,77.7025,,
1,29,16,303501,21811.60459,137.531,1849.44,86.2142,,
1,29,21,109496,7869.112312,19.2395,635.771,59.7419,,
1,29,22,122005,8768.09242,23.3892,634.298,50.5009,,
1,29,23,155271,11158.80889,35.3753,883.799,59.1917,,
1,29,24,204317,14683.58132,66.9377,1374.91,76.3081,,
1,29,25,258116,18549.93601,105.531,1598.45,83.5771,,
1,29,27,322902,23205.88975,154.919,2932.53,108.19,,
1,29,28,445212,31995.9015,209.208,4458.13,139.728,,
1,29,29,595759,42815.21226,232.856,6599.02,189.085,,
1,29,30,719416,51702.02841,213.507,9464.06,308.852,,
1,29,33,168897,12138.06406,32.3912,568.687,60.942,,
1,29,35,260200,18699.70614,106.339,1172.12,71.2878,,
1,29,37,330164,23727.78546,154.55,1581.34,84.0513,,
1,29,38,419482,30146.77222,185.77,2465.99,96.1611,,
1,29,39,549357,39480.45529,221.424,3636.87,160.676,,
1,29,40,679309,48819.67209,241.026,5885.81,249.344,,
1,30,0,89441,6427.826352,5.9139,297.077,59.96,,
1,30,1,68798.4,4944.311541,10.2229,328.334,34.6605,,
1,30,11,93145.9,6694.085158,9.84998,360.733,39.7256,,
1,30,12,113484,8155.71657,20.1148,547.891,43.5768,,
1,30,13,177594,12763.08844,35.6276,803.381,54.614,,
1,30,14,229684,16506.623,63.137,1255.46,66.8391,,
1,30,15,277820,19965.99677,97.685,1595.68,77.7025,,
1,30,16,356658,25631.82088,137.531,1849.44,86.2142,,
1,30,21,112917,8114.968171,19.2395,635.771,59.7419,,
1,30,22,139477,10023.74678,23.3892,634.298,50.5009,,
1,30,23,183643,13197.80989,35.3753,883.799,59.1917,,
1,30,24,236800,17018.02619,66.9377,1374.91,76.3081,,
1,30,25,287990,20696.88075,105.531,1598.45,83.5771,,
1,30,27,361142,25954.071,154.919,2932.53,108.19,,
1,30,28,499213,35876.77326,209.208,4458.13,139.728,,
1,30,29,665674,47839.77012,232.856,6599.02,189.085,,
1,30,30,807002,57996.5421,213.507,9464.06,308.852,,
1,30,33,217565,15635.67089,32.3912,568.687,60.942,,
1,30,35,309534,22245.17617,106.339,1172.12,71.2878,,
1,30,37,392413,28201.41347,154.55,1581.34,84.0513,,
1,30,38,497666,35765.59553,185.77,2465.99,96.1611,,
1,30,39,652053,46860.87428,221.424,3636.87,160.676,,
1,30,40,814460,58532.52368,241.026,5885.81,249.344,,
2,0,0,69190.68081,4972.503454,0.969951987,8.507355475,0.288398502,,
2,0,1,53349.71486,3834.066067,0.402913394,4.534275746,0.139896334,,
2,0,11,86301.74915,6202.218864,1.175000472,14.01655354,0.438161011,,
2,0,12,107971.7682,7759.570856,1.108911948,6.104995834,0.331750486,,
2,0,13,155313.783,11161.88356,2.455898217,17.31233436,0.691171182,,
2,0,14,196763.5384,14140.73923,3.757511287,24.17437608,0.840558504,,
2,0,15,237241.129,17049.72866,4.531813268,34.69970465,1.109655969,,
2,0,16,296318.8867,21295.45006,7.518077723,50.33635431,1.612152904,,
2,0,21,115436.2932,8296.021371,2.278410209,15.71652698,0.355500244,,
2,0,22,123935.6609,8906.842579,3.839847772,19.26451769,0.550102373,,
2,0,23,153030.24,10997.77294,3.845807652,22.81587055,0.635098204,,
2,0,24,198224.6644,14245.74548,5.42610346,35.79923887,0.844299113,,
2,0,25,254544.6522,18293.27516,5.75906758,29.73749836,0.718123948,,
2,0,27,350452.8552,25185.87782,6.046062201,43.90300003,0.731665628,,
2,0,28,467978.469,33632.05169,12.65296891,204.296268,3.736849876,,
2,0,29,641506.0202,46102.89802,16.4033181,230.2656633,4.980136361,,
2,0,30,755657.9473,54306.61628,20.11019643,970.1165231,8.015658862,,
2,0,33,166777.891,11985.77076,5.34606342,27.82737943,0.214831398,,
2,0,35,255238.2859,18343.1243,6.97941392,38.95716702,0.233251998,,
2,0,37,337462.4746,24252.30249,8.83019253,44.26245314,0.401888287,,
2,0,38,438398.0488,31506.20555,14.1412594,82.681609,1.275233373,,
2,0,39,574356.0879,41277.05635,20.53145405,178.1223882,2.221655027,,
2,0,40,759989.4309,54617.90556,23.70614052,408.7023473,3.067539951,,
2,1,0,74400.4721,5346.913778,0.969951987,8.507355475,0.288398502,,
2,1,1,57367.54098,4122.813829,0.402913394,4.534275746,0.139896334,,
2,1,11,92800.6623,6669.274076,1.175000472,14.01655354,0.438161011,,
2,1,12,116103.443,8343.967202,1.108911948,6.104995834,0.331750486,,
2,1,13,167007.5548,12002.27593,2.455898217,17.31233436,0.691171182,,
2,1,14,211576.1533,15205.27246,3.757511287,24.17437608,0.840558504,,
2,1,15,255097.924,18333.03695,4.531813268,34.69970465,1.109655969,,
2,1,16,318620.5058,22898.19304,7.518077723,50.33635431,1.612152904,,
2,1,21,124130.3049,8920.830994,2.278410209,15.71652698,0.355500244,,
2,1,22,133267.6178,9577.499196,3.839847772,19.26451769,0.550102373,,
2,1,23,164551.0578,11825.73569,3.845807652,22.81587055,0.635098204,,
2,1,24,213145.9663,15318.08968,5.42610346,35.79923887,0.844299113,,
2,1,25,273704.7456,19670.24716,5.75906758,29.73749836,0.718123948,,
2,1,27,376826.9275,27081.29443,6.046062201,43.90300003,0.731665628,,
2,1,28,503207.2206,36163.82457,12.65296891,204.296268,3.736849876,,
2,1,29,689805.5601,49574.02486,16.4033181,230.2656633,4.980136361,,
2,1,30,812563.6043,58396.23605,20.11019643,970.1165231,8.015658862,,
2,1,33,179335.4879,12888.24337,5.34606342,27.82737943,0.214831398,,
2,1,35,274456.0306,19724.23951,6.97941392,38.95716702,0.233251998,,
2,1,37,362865.925,26077.96374,8.83019253,44.26245314,0.401888287,,
2,1,38,471405.806,33878.36297,14.1412594,82.681609,1.275233373,,
2,1,39,617608.7724,44385.48253,20.53145405,178.1223882,2.221655027,,
2,1,40,817223.039,58731.09408,23.70614052,408.7023473,3.067539951,,
2,2,0,74245.00249,5335.740695,0.976909748,8.587935042,0.289082095,,
2,2,1,57247.60728,4114.194594,0.40407351,4.672383794,0.139903631,,
2,2,11,92606.63244,6655.329797,1.193977215,14.23865298,0.438560507,,
2,2,12,115860.5513,8326.511385,1.128968946,6.201160166,0.332114351,,
2,2,13,166657.8663,11977.14499,2.502804673,17.64496371,0.692083207,,
2,2,14,211133.8447,15173.48521,3.84250827,24.65836384,0.841824282,,
2,2,15,254564.8853,18294.72924,4.685307608,35.4108009,1.111465843,,
2,2,16,317954.2075,22850.3084,7.845584612,51.56187067,1.615153609,,
2,2,21,123870.4013,8902.152589,2.311245012,15.91461133,0.356175993,,
2,2,22,132989.7572,9557.530281,3.886097381,19.58239397,0.550909208,,
2,2,23,164207.04,11801.01228,3.911547196,23.26470044,0.636233368,,
2,2,24,212700.8224,15286.09867,5.54637834,36.68139894,0.846310294,,
2,2,25,273132.9577,19629.15467,5.955592505,30.36835528,0.720293906,,
2,2,27,376039.6558,27024.71584,6.32286426,45.08693181,0.735473452,,
2,2,28,502156.265,36088.29589,12.85068467,204.3000484,3.736925484,,
2,2,29,688364.2765,49470.44461,16.67163312,230.2694437,4.980230872,,
2,2,30,810864.3073,58274.11324,20.41933995,970.1354252,8.015810079,,
2,2,33,178960.2816,12861.27854,5.400276475,28.19927785,0.216059372,,
2,2,35,273882.3525,19683.01118,7.160987301,39.76929489,0.234859336,,
2,2,37,362107.9516,26023.49072,9.124790898,45.24829112,0.403945778,,
2,2,38,470420.0625,33807.52087,14.32193493,82.68293215,1.275261726,,
2,2,39,616317.7604,44292.7018,20.85278941,178.1252235,2.221702282,,
2,2,40,815514.2909,58608.29205,24.0512925,408.7108532,3.067606108,,
2,3,0,74867.06995,5380.446609,0.984495342,8.677710471,0.289841203,,
2,3,1,57727.34207,4148.671533,0.405338342,4.826265627,0.139911735,,
2,3,11,93382.65734,6711.100118,1.214665542,14.48611901,0.439004233,,
2,3,12,116831.1731,8396.266737,1.150834872,6.308306606,0.332518477,,
2,3,13,168054.73,12077.53292,2.553943306,18.0156335,0.693096075,,
2,3,14,212902.1343,15300.56629,3.935174772,25.1977347,0.843229935,,
2,3,15,256697.0399,18447.96008,4.852647723,36.20308158,1.113475134,,
2,3,16,320617.5105,23041.71111,8.202644904,52.92726241,1.618486046,,
2,3,21,124908.1255,8976.730366,2.347043662,16.13530257,0.356926405,,
2,3,22,134104.0348,9637.609696,3.936519624,19.93651499,0.551805356,,
2,3,23,165583.1114,11899.90594,3.983217268,23.76475496,0.637494043,,
2,3,24,214482.3434,15414.13064,5.67751152,37.6643071,0.84854263,,
2,3,25,275420.1094,19793.52464,6.169838131,31.07132364,0.722704867,,
2,3,27,379188.7972,27251.03412,6.624645419,46.40610798,0.739701847,,
2,3,28,506361.9778,36390.54645,13.07198077,204.2972131,3.736868778,,
2,3,29,694131.3011,49884.90143,16.97189267,230.2666084,4.980155263,,
2,3,30,817659.605,58762.46862,20.76543703,970.1203035,8.015687215,,
2,3,33,180460.1616,12969.06991,5.459379499,28.61361144,0.217423157,,
2,3,35,276177.065,19847.92451,7.358948784,40.67404295,0.236644259,,
2,3,37,365140.7903,26241.45072,9.445975041,46.34669099,0.40623104,,
2,3,38,474362.0913,34090.82133,14.52414938,82.68189253,1.275242824,,
2,3,39,621481.8086,44663.82472,21.21230697,178.1233333,2.221664478,,
2,3,40,822348.338,59099.43223,24.43765102,408.7042375,3.067558853,,
2,4,0,82359.35697,5918.892287,1.048522924,12.07554837,0.328152789,,
2,4,1,63500.42855,4563.564003,0.416014521,10.6502611,0.140320684,,
2,4,11,102724.9776,7382.501516,1.389292408,23.85190118,0.461394219,,
2,4,12,128519.074,9236.237191,1.335407067,10.36341708,0.352911364,,
2,4,13,184877.7964,13286.55059,2.98559215,32.04324511,0.744211364,,
2,4,14,234226.0915,16833.04797,4.717355129,45.6093348,0.914171426,,
2,4,15,282418.256,20296.45809,6.265143455,66.18971934,1.214886683,,
2,4,16,352755.6607,25351.37277,11.21652485,104.6046985,1.786661632,,
2,4,21,137399.2001,9874.422236,2.649207587,24.48813172,0.394798329,,
2,4,22,147522.1348,10601.92379,4.362123583,33.34092502,0.597027637,,
2,4,23,182162.5056,13091.4117,4.588168887,42.69159669,0.701116648,,
2,4,24,235969.3525,16958.33032,6.784341716,74.86378956,0.961236831,,
2,4,25,303014.8509,21776.66667,7.978294635,57.67637928,0.844343532,,
2,4,27,417206.7332,29983.25638,9.171908621,96.33198286,0.953089318,,
